,Trading_Volume,Volume_weighted_avg,Open_Price,Close_Price,Highest_Price,Lowest_Price,Timestamp_Unix_Msec,Number_Transactions,shares,ticker
287,2278614,13.584,13.31,13.68,13.745,13.2,2024-02-26 05:00:00,24615,894,gme
288,2795509,14.0879,13.7,14.21,14.2901,13.68,2024-02-27 05:00:00,28092,894,gme
289,2440715,14.2081,14.0,14.24,14.47,13.89,2024-02-28 05:00:00,24890,894,gme
290,2638703,14.2663,14.34,14.27,14.65,14.03,2024-02-29 05:00:00,22936,894,gme
291,4899457,14.7058,14.18,14.95,15.09,13.991,2024-03-01 05:00:00,38476,894,gme
292,4367601,15.1496,14.93,15.22,15.5885,14.83,2024-03-04 05:00:00,45132,894,gme
293,3152726,15.0131,14.95,15.0,15.28,14.78,2024-03-05 05:00:00,32327,894,gme
294,3818096,15.4377,15.22,15.26,15.885,14.94,2024-03-06 05:00:00,36840,894,gme
295,2111912,15.2435,15.26,15.26,15.51,15.05,2024-03-07 05:00:00,21526,894,gme
296,3169763,14.945,15.4,14.65,15.63,14.515,2024-03-08 05:00:00,35667,894,gme
297,2111889,14.555,14.64,14.43,14.94,14.36,2024-03-11 04:00:00,25201,894,gme
298,2382616,14.5397,14.35,14.72,14.835,14.09,2024-03-12 04:00:00,26652,894,gme
299,2898100,14.9764,14.69,14.87,15.2,14.62,2024-03-13 04:00:00,31175,894,gme
300,2534219,14.6463,14.8,14.63,15.02,14.4,2024-03-14 04:00:00,27924,894,gme
301,4480662,14.3379,14.55,14.24,14.83,14.21,2024-03-15 04:00:00,30245,894,gme
302,3490616,14.0135,14.25,13.91,14.3,13.9,2024-03-18 04:00:00,33722,894,gme
303,3886227,13.5265,13.76,13.41,13.894,13.3,2024-03-19 04:00:00,39722,894,gme
304,3921267,13.4428,13.47,13.48,13.7897,13.21,2024-03-20 04:00:00,34616,894,gme
305,3382799,13.7647,13.56,13.66,14.02,13.48,2024-03-21 04:00:00,34611,894,gme
306,4411634,13.2929,13.76,13.1,13.95,13.01,2024-03-22 04:00:00,42046,894,gme
307,10416330,14.55,13.42,15.12,15.1479,13.3121,2024-03-25 04:00:00,75358,894,gme
308,17245815,14.6962,15.15,15.5,15.63,14.75,2024-03-26 04:00:00,120107,894,gme
309,17871313,13.1606,13.05,13.17,13.72,12.8,2024-03-27 04:00:00,109749,894,gme
310,8473465,12.6904,13.19,12.52,13.19,12.47,2024-03-28 04:00:00,65244,894,gme
311,9207097,11.9261,12.63,11.99,12.67,11.545,2024-04-01 04:00:00,79144,894,gme
312,6327692,11.5138,11.84,11.28,11.99,11.26,2024-04-02 04:00:00,58219,894,gme
313,4331531,11.2185,11.22,11.38,11.5,10.9,2024-04-03 04:00:00,43392,894,gme
314,4347040,11.6507,11.5,11.53,11.825,11.3799,2024-04-04 04:00:00,37074,894,gme
315,4759967,11.2304,11.3,11.25,11.5,10.97,2024-04-05 04:00:00,39947,894,gme
316,3659142,10.9945,11.3,10.83,11.365,10.83,2024-04-08 04:00:00,33201,894,gme
317,3514403,10.9967,10.85,11.01,11.175,10.73,2024-04-09 04:00:00,27507,894,gme
318,3546218,10.8861,10.9,10.85,11.07,10.7501,2024-04-10 04:00:00,33448,894,gme
319,3802099,11.1303,10.91,11.29,11.39,10.8,2024-04-11 04:00:00,30945,894,gme
320,3214436,10.9751,11.21,10.77,11.23,10.76,2024-04-12 04:00:00,28104,894,gme
321,5085811,10.2704,10.81,10.06,10.84,10.06,2024-04-15 04:00:00,42884,894,gme
322,4161139,10.2969,10.0,10.37,10.55,9.95,2024-04-16 04:00:00,33781,894,gme
323,2093949,10.4169,10.44,10.3,10.59,10.3,2024-04-17 04:00:00,21204,894,gme
324,2173153,10.4099,10.32,10.31,10.625,10.27,2024-04-18 04:00:00,21072,894,gme
325,2426484,10.3878,10.2,10.42,10.495,10.2,2024-04-19 04:00:00,24498,894,gme
326,3256146,10.1402,10.41,10.01,10.445,10.01,2024-04-22 04:00:00,31388,894,gme
327,2492566,10.1587,10.05,10.16,10.28,10.01,2024-04-23 04:00:00,21972,894,gme
328,4829324,10.583,10.16,10.93,10.94,10.16,2024-04-24 04:00:00,34989,894,gme
329,4903794,10.9184,10.7,11.21,11.21,10.475,2024-04-25 04:00:00,35378,894,gme
330,7678696,11.7557,11.18,11.9,12.19,11.0,2024-04-26 04:00:00,56511,894,gme
331,3821788,11.4541,11.84,11.29,11.96,11.175,2024-04-29 04:00:00,36534,894,gme
332,2837011,11.0547,11.18,11.09,11.3,10.91,2024-04-30 04:00:00,24717,894,gme
333,2631514,10.9545,11.03,10.91,11.32,10.7,2024-05-01 04:00:00,25316,894,gme
334,8649244,12.0509,11.11,12.76,12.88,10.96,2024-05-02 04:00:00,61527,894,gme
335,36288868,15.1788,12.42,16.47,17.45,12.31,2024-05-03 04:00:00,220256,894,gme
336,48014143,15.4455,14.99,16.31,17.4,13.6202,2024-05-06 04:00:00,261884,894,gme
337,24304359,16.2341,15.85,16.31,17.29,14.93,2024-05-07 04:00:00,135120,894,gme
338,24770177,16.3402,16.05,15.92,17.24,15.3304,2024-05-08 04:00:00,145007,894,gme
339,25748379,16.8153,15.9,18.01,18.51,15.35,2024-05-09 04:00:00,149080,894,gme
340,36788017,18.1941,17.93,17.46,20.2,16.88,2024-05-10 04:00:00,238340,894,gme
341,187230976,29.7784,26.34,30.45,38.2,24.77,2024-05-13 04:00:00,1717610,894,gme
342,206973629,51.6626,64.83,48.75,64.83,36.0,2024-05-14 04:00:00,2971358,894,gme
343,131776493,38.3398,40.31,39.55,42.35,31.0,2024-05-15 04:00:00,1738808,894,gme
344,76159605,31.1035,33.98,27.67,35.24,27.59,2024-05-16 04:00:00,837428,894,gme
345,96046070,21.566,21.86,22.21,22.41,19.7,2024-05-17 04:00:00,925643,894,gme
346,55261216,21.1343,21.54,23.14,23.4,18.94,2024-05-20 04:00:00,504233,894,gme
347,49248792,21.434,22.24,22.12,22.85,20.0401,2024-05-21 04:00:00,330980,894,gme
348,43521390,21.4924,21.56,21.12,22.25,20.76,2024-05-22 04:00:00,286155,894,gme
349,30561058,19.7059,21.4,18.32,21.4,18.26,2024-05-23 04:00:00,231176,894,gme
350,43016696,19.3481,18.42,19.0,19.68,17.7,2024-05-24 04:00:00,289042,894,gme
351,105077338,23.5677,23.1,23.78,26.66,21.15,2024-05-28 04:00:00,764360,894,gme
352,26701594,21.865,22.0,21.24,22.98,21.0501,2024-05-29 04:00:00,209201,894,gme
353,24508770,21.5984,21.02,22.61,22.7,20.1,2024-05-30 04:00:00,161759,894,gme
354,22018706,22.7474,22.58,23.14,23.72,21.6802,2024-05-31 04:00:00,163425,894,gme
355,165769655,32.7511,40.19,28.0,40.5,26.4,2024-06-03 04:00:00,1763403,894,gme
356,51662126,26.8713,26.26,26.5,28.01,25.2,2024-06-04 04:00:00,503879,894,gme
357,73016966,29.667,26.3,31.57,31.84,26.11,2024-06-05 04:00:00,616730,894,gme
358,206683491,41.8822,31.57,46.55,47.5,31.28,2024-06-06 04:00:00,1901792,894,gme
359,279025853,35.9393,37.69,28.22,48.0,26.12,2024-06-07 04:00:00,3119767,894,gme
360,131572406,25.5979,28.97,24.83,29.34,23.06,2024-06-10 04:00:00,1246838,894,gme
361,146912150,27.028,24.4,30.49,30.92,22.79,2024-06-11 04:00:00,1125557,894,gme
362,147986688,29.5768,29.17,25.46,33.7,24.83,2024-06-12 04:00:00,1174781,894,gme
363,107304615,27.5909,26.56,29.12,29.58,25.56,2024-06-13 04:00:00,770748,894,gme
364,82862801,28.8757,29.23,28.7,30.66,27.41,2024-06-14 04:00:00,641385,894,gme
365,90351902,26.2879,28.55,25.22,29.18,23.79,2024-06-17 04:00:00,663738,894,gme
366,38069668,24.8316,24.58,24.7,25.97,23.61,2024-06-18 04:00:00,292038,894,gme
367,36015367,24.9065,24.25,25.59,25.93,23.65,2024-06-20 04:00:00,280471,894,gme
368,27921554,24.4925,25.24,23.93,25.81,23.51,2024-06-21 04:00:00,221564,894,gme
369,22156011,23.9581,23.26,23.65,24.83,23.24,2024-06-24 04:00:00,185488,894,gme
370,27625497,23.6128,23.6,24.93,24.97,22.55,2024-06-25 04:00:00,213379,894,gme
371,17767477,24.6685,24.6,24.2,25.38,24.04,2024-06-26 04:00:00,144621,894,gme
372,34865532,25.3699,24.1,25.09,26.69,24.06,2024-06-27 04:00:00,256471,894,gme
373,20173108,25.2129,25.02,24.69,26.17,24.31,2024-06-28 04:00:00,163080,894,gme
374,30688700,23.1225,23.35,23.33,23.78,22.31,2024-07-01 04:00:00,256817,894,gme
375,13702948,23.7733,23.24,23.98,24.3199,23.1,2024-07-02 04:00:00,122967,894,gme
376,11824488,24.3177,24.03,24.37,24.89,23.65,2024-07-03 04:00:00,98235,894,gme
377,11780106,24.4056,24.18,24.18,25.0799,23.82,2024-07-05 04:00:00,105541,894,gme
