,Trading_Volume,Volume_weighted_avg,Open_Price,Close_Price,Highest_Price,Lowest_Price,Timestamp_Unix_Msec,Number_Transactions,shares,ticker
281,208451,3.0174,2.91,2.93,3.1389,2.91,2024-02-15 05:00:00,1525,10101,luxh
282,245773,2.9122,2.84,2.93,3.01,2.83,2024-02-16 05:00:00,2056,10101,luxh
283,600238,2.835,2.95,2.84,3.03,2.66,2024-02-20 05:00:00,4282,10101,luxh
284,484677,2.7455,2.85,2.89,2.95,2.5801,2024-02-21 05:00:00,3024,10101,luxh
285,364079,2.9361,2.78,2.84,3.0348,2.78,2024-02-22 05:00:00,1682,10101,luxh
286,634949,2.6256,2.89,2.61,2.89,2.43,2024-02-23 05:00:00,2468,10101,luxh
287,218953,2.526,2.56,2.47,2.6875,2.4,2024-02-26 05:00:00,1371,10101,luxh
288,293484,2.4958,2.52,2.48,2.63,2.4,2024-02-27 05:00:00,2132,10101,luxh
289,374626,2.3871,2.65,2.33,2.65,2.28,2024-02-28 05:00:00,2004,10101,luxh
290,344202,2.3643,2.36,2.32,2.4975,2.29,2024-02-29 05:00:00,1621,10101,luxh
291,616195,2.3684,2.34,2.45,2.45,2.2801,2024-03-01 05:00:00,3014,10101,luxh
292,421305,2.743,2.57,2.82,2.84,2.545,2024-03-04 05:00:00,2967,10101,luxh
293,266481,2.7017,2.73,2.68,2.85,2.6,2024-03-05 05:00:00,1650,10101,luxh
294,298121,2.5646,2.78,2.53,2.81,2.49,2024-03-06 05:00:00,2226,10101,luxh
295,309644,2.454,2.51,2.42,2.585,2.4,2024-03-07 05:00:00,2162,10101,luxh
296,450950,2.3403,2.41,2.26,2.515,2.25,2024-03-08 05:00:00,1988,10101,luxh
297,297036,2.1766,2.3,2.16,2.3002,2.095,2024-03-11 04:00:00,2181,10101,luxh
298,399489,2.1338,2.29,2.16,2.29,2.08,2024-03-12 04:00:00,2219,10101,luxh
299,222374,2.2796,2.24,2.36,2.38,2.16,2024-03-13 04:00:00,1359,10101,luxh
300,203856,2.3498,2.4,2.3,2.5067,2.24,2024-03-14 04:00:00,1313,10101,luxh
301,247742,2.2285,2.26,2.2,2.29,2.17,2024-03-15 04:00:00,2285,10101,luxh
302,147006,2.2535,2.19,2.18,2.35,2.17,2024-03-18 04:00:00,777,10101,luxh
303,175122,2.0925,2.14,2.08,2.22,2.03,2024-03-19 04:00:00,846,10101,luxh
304,152480,2.084,2.11,2.14,2.16,2.04,2024-03-20 04:00:00,750,10101,luxh
305,296970,2.0926,2.21,2.14,2.21,2.03,2024-03-21 04:00:00,1558,10101,luxh
306,264186,2.2326,2.14,2.31,2.35,2.07,2024-03-22 04:00:00,1856,10101,luxh
307,547153,2.3514,2.29,2.32,2.405,2.24,2024-03-25 04:00:00,3639,10101,luxh
308,644091,1.9834,2.3,2.14,2.41,2.08,2024-03-26 04:00:00,3174,10101,luxh
309,2345490,1.5601,1.48,1.5,1.72,1.47,2024-03-27 04:00:00,9082,10101,luxh
310,1919031,1.4036,1.52,1.38,1.53,1.3101,2024-03-28 04:00:00,4840,10101,luxh
311,675767,1.3331,1.32,1.4,1.41,1.25,2024-04-01 04:00:00,2751,10101,luxh
312,344112,1.3898,1.39,1.41,1.44,1.29,2024-04-02 04:00:00,1974,10101,luxh
313,309081,1.3839,1.4,1.36,1.44,1.34,2024-04-03 04:00:00,1741,10101,luxh
314,457833,1.3254,1.4,1.31,1.42,1.28,2024-04-04 04:00:00,1467,10101,luxh
315,246705,1.2786,1.3,1.32,1.32,1.258,2024-04-05 04:00:00,1046,10101,luxh
316,186700,1.2943,1.32,1.29,1.34,1.2601,2024-04-08 04:00:00,842,10101,luxh
317,312546,1.3053,1.32,1.29,1.38,1.2711,2024-04-09 04:00:00,1211,10101,luxh
318,313173,1.2022,1.29,1.19,1.29,1.16,2024-04-10 04:00:00,1408,10101,luxh
319,219127,1.1668,1.23,1.145,1.23,1.13,2024-04-11 04:00:00,1144,10101,luxh
320,642318,1.061,1.12,1.02,1.16,0.9905,2024-04-12 04:00:00,1809,10101,luxh
321,1684707,1.0393,1.3,0.83,1.3,0.7928,2024-04-15 04:00:00,6192,10101,luxh
322,536477,0.7705,0.82,0.829,0.865501,0.73,2024-04-16 04:00:00,1530,10101,luxh
323,925074,0.9892,0.85,1.07,1.12,0.83,2024-04-17 04:00:00,2861,10101,luxh
324,434733,0.9264,1.07,0.91,1.07,0.8645,2024-04-18 04:00:00,1469,10101,luxh
325,216987,0.8718,0.8827,0.8548,0.96,0.84,2024-04-19 04:00:00,838,10101,luxh
326,975453,0.936,0.9949,0.9323,1.0,0.837,2024-04-22 04:00:00,1431,10101,luxh
327,152544,0.8929,0.9011,0.87,0.9323,0.8666,2024-04-23 04:00:00,869,10101,luxh
328,330581,0.9421,0.85,0.95,0.9775,0.85,2024-04-24 04:00:00,1279,10101,luxh
329,1297143,1.0667,0.9389,1.14,1.15,0.93,2024-04-25 04:00:00,2908,10101,luxh
330,539542,1.0875,1.12,1.03,1.17,0.9901,2024-04-26 04:00:00,1559,10101,luxh
331,278196,0.9577,1.03,0.9128,1.06,0.9001,2024-04-29 04:00:00,1336,10101,luxh
332,249713,0.8714,0.8926,0.8696,0.93,0.83,2024-04-30 04:00:00,1046,10101,luxh
333,146707,0.8654,0.9,0.8679,0.919,0.8494,2024-05-01 04:00:00,593,10101,luxh
334,183896,0.8427,0.88,0.8382,0.9,0.8295,2024-05-02 04:00:00,980,10101,luxh
335,70894,0.8443,0.852,0.8397,0.88,0.82,2024-05-03 04:00:00,530,10101,luxh
336,319397,0.8279,0.8397,0.8271,0.865499,0.814,2024-05-06 04:00:00,1357,10101,luxh
337,649026,0.7735,0.829,0.77,0.83,0.705,2024-05-07 04:00:00,2293,10101,luxh
338,347496,0.7236,0.77,0.7009,0.7701,0.6895,2024-05-08 04:00:00,1383,10101,luxh
339,371652,0.6784,0.7118,0.7086,0.7479,0.649,2024-05-09 04:00:00,1661,10101,luxh
340,601483,0.6486,0.7004,0.6235,0.7004,0.6192,2024-05-10 04:00:00,1651,10101,luxh
341,4347205,0.633,0.662,0.544,0.7125,0.5044,2024-05-13 04:00:00,12078,10101,luxh
342,1924768,0.4623,0.54,0.4567,0.54,0.438,2024-05-14 04:00:00,5523,10101,luxh
343,2065155,0.4134,0.47,0.4002,0.48,0.385,2024-05-15 04:00:00,4825,10101,luxh
344,822911,0.4086,0.4139,0.4,0.4302,0.392301,2024-05-16 04:00:00,2438,10101,luxh
345,1454307,0.464,0.42,0.4987,0.52,0.3961,2024-05-17 04:00:00,3381,10101,luxh
346,599803,0.4584,0.4987,0.45,0.4987,0.441101,2024-05-20 04:00:00,1736,10101,luxh
347,10738900,0.2675,0.245,0.27,0.27,0.235,2024-05-21 04:00:00,15319,10101,luxh
348,2872098,0.2661,0.27,0.2708,0.28,0.25,2024-05-22 04:00:00,5248,10101,luxh
349,3007358,0.2874,0.2688,0.2997,0.32,0.26,2024-05-23 04:00:00,4232,10101,luxh
350,5033754,0.3587,0.3192,0.364,0.395,0.315001,2024-05-24 04:00:00,5668,10101,luxh
351,4039878,0.3773,0.402,0.334,0.435,0.33,2024-05-28 04:00:00,5010,10101,luxh
352,1428304,0.324,0.36,0.325,0.3677,0.2877,2024-05-29 04:00:00,2016,10101,luxh
353,605588,0.3126,0.3282,0.3139,0.339,0.303,2024-05-30 04:00:00,1264,10101,luxh
354,888460,0.2931,0.314,0.3003,0.3299,0.275,2024-05-31 04:00:00,1398,10101,luxh
355,7354644,0.4027,0.293,0.308,0.31,0.29,2024-06-03 04:00:00,10256,10101,luxh
356,12186061,0.3209,0.3,0.256,0.306,0.255,2024-06-04 04:00:00,25772,10101,luxh
357,3268337,0.2544,0.2547,0.251,0.27,0.24,2024-06-05 04:00:00,4372,10101,luxh
358,1570089,0.2534,0.2538,0.259,0.2638,0.2477,2024-06-06 04:00:00,4402,10101,luxh
359,1919131,0.2405,0.2508,0.2363,0.2547,0.231,2024-06-07 04:00:00,4423,10101,luxh
360,1737646,0.2357,0.2351,0.2331,0.248401,0.2201,2024-06-10 04:00:00,2960,10101,luxh
361,1173464,0.2254,0.2348,0.2349,0.2357,0.2135,2024-06-11 04:00:00,2376,10101,luxh
362,1387469,0.222,0.2349,0.2141,0.235,0.2126,2024-06-12 04:00:00,2802,10101,luxh
363,3738799,0.2222,0.23,0.236,0.243,0.2103,2024-06-13 04:00:00,3425,10101,luxh
364,750472,0.2292,0.2365,0.2325,0.2365,0.2226,2024-06-14 04:00:00,1312,10101,luxh
365,1122097,0.237,0.2285,0.2402,0.2452,0.2285,2024-06-17 04:00:00,2287,10101,luxh
366,779697,0.2421,0.2317,0.2461,0.2539,0.226,2024-06-18 04:00:00,1867,10101,luxh
367,1996481,0.2697,0.25,0.29,0.29,0.2402,2024-06-20 04:00:00,3001,10101,luxh
368,540472,0.2609,0.2696,0.2512,0.2775,0.245,2024-06-21 04:00:00,1613,10101,luxh
369,396846,0.2527,0.2588,0.248,0.2699,0.2451,2024-06-24 04:00:00,860,10101,luxh
370,365286,0.2352,0.25,0.235,0.2547,0.2282,2024-06-25 04:00:00,1226,10101,luxh
371,671364,0.232,0.2324,0.2357,0.2412,0.2299,2024-06-26 04:00:00,1339,10101,luxh
372,400736,0.2357,0.2425,0.238,0.243495,0.2241,2024-06-27 04:00:00,546,10101,luxh
373,470227,0.2324,0.2339,0.2343,0.238,0.2296,2024-06-28 04:00:00,1163,10101,luxh
374,282913,0.2296,0.2421,0.24,0.2421,0.221,2024-07-01 04:00:00,640,10101,luxh
375,430984,0.232,0.2399,0.222,0.2399,0.2217,2024-07-02 04:00:00,1036,10101,luxh
376,356666,0.2232,0.2219,0.2299,0.2299,0.2167,2024-07-03 04:00:00,803,10101,luxh
377,563102,0.2246,0.2294,0.22,0.2374,0.2161,2024-07-05 04:00:00,881,10101,luxh
