,Open_Price,Close_Price,Highest_Price,Lowest_Price,Timestamp_Unix_Msec,ticker
267,10401.43186285318,10298.42137892538,10418.42145977103,10226.46490565461,2024-03-14 05:00:00,ndxt
268,10229.64006682796,10146.98902040615,10242.53918711686,10141.27979486831,2024-03-15 05:00:00,ndxt
269,10277.0782437715,10221.20676677664,10301.50322559362,10212.74104436198,2024-03-18 05:00:00,ndxt
270,10127.838519205,10224.56737092408,10240.6792956982,10067.27962225929,2024-03-19 05:00:00,ndxt
271,10271.4096004109,10372.61914791175,10390.13818587451,10199.53701584091,2024-03-20 05:00:00,ndxt
272,10563.24061748192,10472.43533854976,10595.63875417504,10465.00213851805,2024-03-21 05:00:00,ndxt
273,10443.19241913225,10444.17316545587,10491.3442996718,10377.04658751804,2024-03-22 05:00:00,ndxt
274,10338.66991152385,10388.22165549366,10441.82962797294,10320.15112712451,2024-03-25 05:00:00,ndxt
275,10426.5351520503,10373.64753677857,10467.2281797484,10372.07374265453,2024-03-26 05:00:00,ndxt
276,10465.01659002687,10427.40139245214,10465.7651043468,10324.46113051036,2024-03-27 05:00:00,ndxt
277,10421.24010572451,10420.32913311393,10470.00754100275,10402.60885976831,2024-03-28 05:00:00,ndxt
278,10449.14923928203,10463.69541629268,10549.37988028621,10422.84444411656,2024-04-01 05:00:00,ndxt
279,10300.05799566624,10348.48517825239,10361.97046474836,10253.35430957345,2024-04-02 05:00:00,ndxt
280,10281.74861564938,10372.26430268035,10434.52565578913,10277.01746620271,2024-04-03 05:00:00,ndxt
281,10500.73711680639,10172.50624526947,10520.82407369407,10170.7078063256,2024-04-04 05:00:00,ndxt
282,10213.79905138098,10306.56744050481,10360.46203992195,10182.48297979018,2024-04-05 05:00:00,ndxt
283,10330.40427112168,10309.02080537317,10356.0510777853,10249.68208907597,2024-04-08 05:00:00,ndxt
284,10391.06000641706,10400.31858425732,10416.73822197374,10278.89467336765,2024-04-09 05:00:00,ndxt
285,10241.30153370147,10243.22765959662,10307.9006538716,10193.31867381577,2024-04-10 05:00:00,ndxt
286,10309.70027114743,10419.72326196542,10435.47487704933,10228.59404265799,2024-04-11 05:00:00,ndxt
287,10256.61643836993,10162.0610553719,10284.48991448944,10142.38202465255,2024-04-12 05:00:00,ndxt
288,10254.20802965439,9976.71719903968,10268.84524802632,9941.5989475689,2024-04-15 05:00:00,ndxt
289,9971.4729124887,10010.92763299242,10066.92614901517,9945.21235945769,2024-04-16 05:00:00,ndxt
290,10017.07936248528,9816.77652534109,10031.66345102446,9813.73487854888,2024-04-17 05:00:00,ndxt
291,9796.75072686412,9716.70394617755,9848.76480864797,9702.06175050382,2024-04-18 05:00:00,ndxt
292,9669.96664545158,9500.54945829574,9716.73839280054,9458.69983345253,2024-04-19 05:00:00,ndxt
293,9594.19154862453,9631.72524921144,9681.20241746835,9474.05174523556,2024-04-22 05:00:00,ndxt
294,9693.74760881864,9828.81788208163,9871.09932754362,9675.59434527408,2024-04-23 05:00:00,ndxt
295,9978.21666369292,9895.33328833676,10001.52743855178,9829.17482777812,2024-04-24 05:00:00,ndxt
296,9775.94927099434,9893.93096729271,9930.65688699195,9742.33502920414,2024-04-25 05:00:00,ndxt
297,9937.87083100416,10055.63270865777,10090.7389052501,9911.51145650833,2024-04-26 05:00:00,ndxt
298,10061.98167404642,10039.63959226894,10091.76206241739,9984.82313920469,2024-04-29 05:00:00,ndxt
299,10006.06224584958,9845.6832639904,10056.66630431327,9843.39901917836,2024-04-30 05:00:00,ndxt
300,9779.78825123129,9692.11960021197,9948.7804971616,9663.95082679217,2024-05-01 05:00:00,ndxt
301,9814.44159218905,9840.50301583241,9866.88929407165,9649.7961169858,2024-05-02 05:00:00,ndxt
302,9976.71233433142,9982.19499452969,10033.72764162936,9927.30785478961,2024-05-03 05:00:00,ndxt
303,10029.74079457563,10112.97450436928,10112.98348846397,10002.87309864842,2024-05-06 05:00:00,ndxt
304,10084.5920418734,10076.02189898602,10150.38756314923,10072.94913595263,2024-05-07 05:00:00,ndxt
305,10009.26449725485,10061.81259981646,10069.12371881744,9997.67818415713,2024-05-08 05:00:00,ndxt
306,10069.94604599951,10038.43360511664,10083.02928447877,10005.31052144041,2024-05-09 05:00:00,ndxt
307,10098.76792669869,10090.33899975776,10171.79154467936,10061.47686536364,2024-05-10 05:00:00,ndxt
308,10144.43451871999,10140.59176318106,10161.49545360812,10116.11984030256,2024-05-13 05:00:00,ndxt
309,10128.30483676315,10213.48485514591,10221.07353204706,10124.28939833122,2024-05-14 05:00:00,ndxt
310,10305.69930852636,10454.28625077085,10456.71904155044,10280.26097444709,2024-05-15 05:00:00,ndxt
311,10449.95704383756,10436.75161555183,10501.02234848231,10433.34903995078,2024-05-16 05:00:00,ndxt
312,10461.64332715358,10419.30071654582,10471.49149199825,10364.847970473,2024-05-17 05:00:00,ndxt
313,10432.06089817152,10554.50626692465,10568.808243366,10424.56409430437,2024-05-20 05:00:00,ndxt
314,10454.11995887107,10507.09844722893,10515.09810437767,10437.73817575857,2024-05-21 05:00:00,ndxt
315,10566.2578374111,10568.79508192018,10595.29626706491,10489.32488830694,2024-05-22 05:00:00,ndxt
316,10698.17933335092,10495.82414257364,10704.38779542894,10444.49428337175,2024-05-23 05:00:00,ndxt
317,10494.50086862803,10549.21650640723,10616.84688161387,10480.60353821348,2024-05-24 05:00:00,ndxt
318,10592.65322300561,10526.85116546972,10594.29436534412,10462.56886212886,2024-05-28 05:00:00,ndxt
319,10386.54502564118,10396.39924655227,10451.02471436837,10386.54502564118,2024-05-29 05:00:00,ndxt
320,10332.57104995724,10205.23774743558,10348.39041804443,10174.33579020604,2024-05-30 05:00:00,ndxt
321,10188.30904965029,10121.72094342957,10200.25280318638,9887.27162678465,2024-05-31 05:00:00,ndxt
322,10226.2787557539,10119.99321989021,10236.70347531568,9986.28534400718,2024-06-03 05:00:00,ndxt
323,10113.03630968869,10076.18190809756,10113.03630968869,10023.81503187789,2024-06-04 05:00:00,ndxt
324,10213.09740768463,10372.08455120349,10373.18601603263,10192.14262572691,2024-06-05 05:00:00,ndxt
325,10364.69944464724,10342.54282154682,10388.55874179198,10320.83390572629,2024-06-06 05:00:00,ndxt
326,10332.19135886821,10336.93330046377,10390.45950515742,10301.01878373463,2024-06-07 05:00:00,ndxt
327,10284.09573551463,10455.00117540651,10474.52175772293,10280.42254608103,2024-06-10 05:00:00,ndxt
328,10422.45456919073,10511.93325344777,10513.70341778979,10375.6532048565,2024-06-11 05:00:00,ndxt
329,10634.00298933733,10724.43050031421,10743.23571847807,10626.77899793997,2024-06-12 05:00:00,ndxt
330,10727.26205621661,10686.6971231505,10765.67238424833,10634.0654351982,2024-06-13 05:00:00,ndxt
331,10673.11132864573,10713.4274649617,10720.2111599591,10645.75432791431,2024-06-14 05:00:00,ndxt
332,10726.59917072637,10850.75068926129,10872.5855680721,10668.96035512341,2024-06-17 05:00:00,ndxt
333,10857.00403306395,10883.35369143582,10914.78986199495,10851.44440902051,2024-06-18 05:00:00,ndxt
334,10908.11544233597,10733.54878837457,10908.11544233597,10698.82676366813,2024-06-20 05:00:00,ndxt
335,10713.18380939995,10742.46030385202,10769.51329493755,10640.32317864718,2024-06-21 05:00:00,ndxt
336,10684.31050209097,10582.27921120661,10732.24307907475,10579.42659102015,2024-06-24 05:00:00,ndxt
337,10628.6095996787,10689.95551221716,10699.94094070725,10580.15732673474,2024-06-25 05:00:00,ndxt
338,10663.92319081364,10696.84469607546,10719.20115196203,10642.58669627509,2024-06-26 05:00:00,ndxt
339,10692.12366791854,10749.35947613014,10782.01527716522,10687.25564076242,2024-06-27 05:00:00,ndxt
340,10785.4240029743,10790.65137618926,10940.81284360313,10756.76597691248,2024-06-28 05:00:00,ndxt
341,10797.38656496754,10832.36709902298,10839.92998584298,10662.36655618392,2024-07-01 05:00:00,ndxt
342,10797.08151829452,10943.98991782074,10945.81689591424,10795.30430664777,2024-07-02 05:00:00,ndxt
343,10945.15559126031,11024.34832744784,11049.80541796503,10940.9698067599,2024-07-03 05:00:00,ndxt
344,11047.32584383027,11152.76124837864,11162.21872489414,11023.568194801,2024-07-05 05:00:00,ndxt
