,Trading_Volume,Volume_weighted_avg,Open_Price,Close_Price,Highest_Price,Lowest_Price,Timestamp_Unix_Msec,Number_Transactions,shares,ticker
283,1185268,444.2476,445.77,444.6,449.6,441.01,2024-02-20 05:00:00,38466,51,lulu
284,808288,444.1255,447.28,443.46,448.41,440.26,2024-02-21 05:00:00,26214,51,lulu
285,1104969,453.6537,448.1,455.26,457.36,447.35,2024-02-22 05:00:00,39858,51,lulu
286,862276,458.9201,458.5,457.89,462.82,454.22,2024-02-23 05:00:00,27895,51,lulu
287,1446990,469.1236,461.06,468.25,472.96,459.26,2024-02-26 05:00:00,45426,51,lulu
288,919605,467.764,471.09,467.84,471.5,463.945,2024-02-27 05:00:00,30280,51,lulu
289,913757,467.23,466.5,464.14,474.17,463.34,2024-02-28 05:00:00,30596,51,lulu
290,1425890,466.939,466.03,467.09,469.9,461.1,2024-02-29 05:00:00,33305,51,lulu
291,1295260,460.1844,461.44,458.5,464.57,457.63,2024-03-01 05:00:00,37609,51,lulu
292,1254151,452.3292,458.63,450.79,459.03,449.77,2024-03-04 05:00:00,37716,51,lulu
293,975657,445.5233,448.81,446.06,448.81,443.61,2024-03-05 05:00:00,38030,51,lulu
294,941273,447.1079,451.99,448.54,452.66,443.52,2024-03-06 05:00:00,28565,51,lulu
295,1078429,457.434,449.03,457.28,461.0,449.03,2024-03-07 05:00:00,33956,51,lulu
296,755175,461.4199,461.27,460.39,465.42,457.29,2024-03-08 05:00:00,27755,51,lulu
297,729732,457.8325,461.53,457.76,461.53,453.67,2024-03-11 04:00:00,23245,51,lulu
298,841235,465.1532,459.48,465.28,467.86,458.56,2024-03-12 04:00:00,27361,51,lulu
299,799871,468.4013,467.93,465.55,471.7199,465.37,2024-03-13 04:00:00,24335,51,lulu
300,1316881,468.2655,472.06,470.01,472.06,462.75,2024-03-14 04:00:00,34567,51,lulu
301,1678133,465.5881,467.12,464.94,470.67,463.1642,2024-03-15 04:00:00,34819,51,lulu
302,1261257,462.645,465.92,459.57,469.69,459.48,2024-03-18 04:00:00,34374,51,lulu
303,1428923,461.9746,457.69,467.27,467.86,454.23,2024-03-19 04:00:00,37962,51,lulu
304,1627824,466.0623,467.34,469.05,469.7863,461.92,2024-03-20 04:00:00,41120,51,lulu
305,4020647,465.5985,472.0,478.84,480.94,469.0,2024-03-21 04:00:00,99608,51,lulu
306,19680078,400.8963,416.25,403.19,418.7,387.11,2024-03-22 04:00:00,358944,51,lulu
307,5121272,392.6964,405.085,388.9,405.085,387.05,2024-03-25 04:00:00,119533,51,lulu
308,2881703,389.6249,393.59,386.14,395.2748,385.88,2024-03-26 04:00:00,68770,51,lulu
309,2340531,389.2386,387.08,389.46,394.46,386.47,2024-03-27 04:00:00,55448,51,lulu
310,1699144,391.8818,390.5,390.65,394.3153,390.07,2024-03-28 04:00:00,45608,51,lulu
311,1827485,386.4612,393.55,385.2,394.0,384.02,2024-04-01 04:00:00,54630,51,lulu
312,2137728,377.9537,380.0,378.06,381.6442,376.14,2024-04-02 04:00:00,56270,51,lulu
313,1550842,376.1163,378.68,374.01,379.8999,373.81,2024-04-03 04:00:00,42450,51,lulu
314,4717602,363.1694,373.0,357.56,373.34,356.75,2024-04-04 04:00:00,115013,51,lulu
315,1809765,357.5431,357.9,356.87,360.82,355.23,2024-04-05 04:00:00,53427,51,lulu
316,1681873,359.5985,358.61,360.46,361.72,355.8675,2024-04-08 04:00:00,42091,51,lulu
317,1965638,357.4763,360.1,358.8,360.99,355.41,2024-04-09 04:00:00,45066,51,lulu
318,1962799,351.4914,352.8,350.25,355.1798,349.53,2024-04-10 04:00:00,48115,51,lulu
319,1948314,349.9367,350.59,349.92,352.05,347.51,2024-04-11 04:00:00,46466,51,lulu
320,2664781,339.5691,345.47,336.13,346.9,336.04,2024-04-12 04:00:00,68097,51,lulu
321,2239639,338.2345,340.99,334.76,343.82,334.53,2024-04-15 04:00:00,54404,51,lulu
322,2131173,336.5358,334.03,338.98,341.11,330.61,2024-04-16 04:00:00,48371,51,lulu
323,2140863,344.2906,342.0,344.86,346.445,341.24,2024-04-17 04:00:00,52500,51,lulu
324,1991149,348.5019,346.5,347.51,352.1,344.31,2024-04-18 04:00:00,50157,51,lulu
325,2450572,351.3919,346.96,352.47,353.1,346.39,2024-04-19 04:00:00,52669,51,lulu
326,2528085,361.0146,354.68,361.79,364.63,354.68,2024-04-22 04:00:00,60297,51,lulu
327,1583491,364.2777,362.17,364.68,366.19,359.33,2024-04-23 04:00:00,42900,51,lulu
328,1249110,364.7118,368.36,364.59,368.36,361.2197,2024-04-24 04:00:00,36508,51,lulu
329,1530891,359.7559,363.19,360.0,364.0,356.67,2024-04-25 04:00:00,42037,51,lulu
330,1220776,364.761,359.43,364.7,367.59,359.39,2024-04-26 04:00:00,35865,51,lulu
331,1344873,362.8448,357.89,363.96,366.98,357.015,2024-04-29 04:00:00,37317,51,lulu
332,1584085,360.4761,362.59,360.6,362.59,358.6177,2024-04-30 04:00:00,38657,51,lulu
333,1330844,355.3647,358.05,354.4,360.445,351.67,2024-05-01 04:00:00,39029,51,lulu
334,1811485,350.8029,356.34,350.8,357.2903,348.51,2024-05-02 04:00:00,45148,51,lulu
335,1235932,354.4406,355.2,355.15,357.05,351.77,2024-05-03 04:00:00,35000,51,lulu
336,1318603,350.8254,357.0,350.24,357.8977,349.17,2024-05-06 04:00:00,43835,51,lulu
337,1198643,351.3039,350.98,349.85,354.16,348.8,2024-05-07 04:00:00,35463,51,lulu
338,1362179,346.7399,347.21,345.61,349.02,345.07,2024-05-08 04:00:00,40589,51,lulu
339,1773834,351.7953,346.97,352.95,355.2,346.11,2024-05-09 04:00:00,41916,51,lulu
340,1384237,351.2374,352.9,352.96,353.38,347.39,2024-05-10 04:00:00,35604,51,lulu
341,1464518,348.6736,354.37,347.16,355.44,347.0,2024-05-13 04:00:00,38001,51,lulu
342,1206923,351.6011,349.04,352.35,353.39,349.04,2024-05-14 04:00:00,33439,51,lulu
343,1520529,347.7818,354.5,346.85,354.533,346.235,2024-05-15 04:00:00,45824,51,lulu
344,3255833,340.2277,347.68,338.28,347.68,337.54,2024-05-16 04:00:00,74566,51,lulu
345,2580182,335.7963,338.75,334.95,338.75,334.02,2024-05-17 04:00:00,60095,51,lulu
346,3443477,327.7346,334.21,327.07,334.21,323.66,2024-05-20 04:00:00,79381,51,lulu
347,2204698,323.0634,327.35,322.98,328.29,322.155,2024-05-21 04:00:00,56444,51,lulu
348,8912015,300.8528,306.91,299.63,307.915,295.74,2024-05-22 04:00:00,177261,51,lulu
349,3692274,298.6953,299.65,299.735,303.66,295.28,2024-05-23 04:00:00,82968,51,lulu
350,2274084,303.2642,301.53,303.005,306.92,299.7401,2024-05-24 04:00:00,59209,51,lulu
351,2764683,295.9303,304.0,295.25,304.42,293.0337,2024-05-28 04:00:00,72335,51,lulu
352,2586362,298.505,294.0,298.54,301.45,293.3601,2024-05-29 04:00:00,63224,51,lulu
353,2624229,304.2498,299.84,302.9,307.38,299.0,2024-05-30 04:00:00,56714,51,lulu
354,4198460,310.9594,307.91,311.99,313.33,306.7,2024-05-31 04:00:00,76116,51,lulu
355,2070041,308.4522,311.26,306.62,314.13,305.79,2024-06-03 04:00:00,54773,51,lulu
356,2089731,306.2969,303.9,306.78,309.2799,301.34,2024-06-04 04:00:00,52453,51,lulu
357,6577294,320.3381,308.76,308.27,308.76,301.05,2024-06-05 04:00:00,151622,51,lulu
358,12060899,323.1579,337.01,323.03,337.76,314.65,2024-06-06 04:00:00,199843,51,lulu
359,3939444,322.7286,321.19,317.86,329.73,316.26,2024-06-07 04:00:00,83172,51,lulu
360,2127223,317.1244,314.66,318.26,322.031,314.01,2024-06-10 04:00:00,52012,51,lulu
361,1752475,316.8956,315.39,318.04,319.7,314.765,2024-06-11 04:00:00,45217,51,lulu
362,2676703,311.9468,321.89,309.81,321.95,307.88,2024-06-12 04:00:00,67250,51,lulu
363,2057932,306.2319,306.88,307.49,309.14,303.87,2024-06-13 04:00:00,51961,51,lulu
364,1466765,305.2082,305.12,306.01,308.0,303.16,2024-06-14 04:00:00,38052,51,lulu
365,1932148,311.282,304.28,312.91,313.22,303.75,2024-06-17 04:00:00,46272,51,lulu
366,1824003,313.5498,312.12,313.23,315.5,311.52,2024-06-18 04:00:00,46099,51,lulu
367,1611318,311.3368,314.38,310.77,314.66,310.22,2024-06-20 04:00:00,40527,51,lulu
368,2944969,311.4844,311.27,311.82,313.45,309.1,2024-06-21 04:00:00,42540,51,lulu
369,2026626,313.1886,312.29,312.28,316.53,311.74,2024-06-24 04:00:00,42036,51,lulu
370,1968230,310.5629,312.34,309.07,317.21,307.69,2024-06-25 04:00:00,39300,51,lulu
371,1242161,305.9468,308.78,304.81,309.88,304.37,2024-06-26 04:00:00,38129,51,lulu
372,1390148,306.322,304.16,308.3,308.44,303.185,2024-06-27 04:00:00,34132,51,lulu
373,3433437,299.5639,302.0,298.7,303.25,296.21,2024-06-28 04:00:00,77131,51,lulu
374,1520062,299.3007,300.73,302.36,302.58,295.49,2024-07-01 04:00:00,41214,51,lulu
375,1425921,301.6004,300.45,301.67,304.39,299.68,2024-07-02 04:00:00,35584,51,lulu
376,847241,300.4061,301.67,300.32,302.59,299.02,2024-07-03 04:00:00,23628,51,lulu
377,1248740,298.7749,303.14,298.14,303.14,296.8,2024-07-05 04:00:00,39723,51,lulu
